Highways_R2005_test3.tif,Type
0.0739064,0
0.055069,0
0.371808,1
0.118819,1
0.0551599,0
0.120043,0
0.00233583,0
0.000232137,0
0.0353374,0
0.0181382,0
0.00389305,0
0.155157,0
0.0310588,0
0.13015,0
0.0410987,0
0.134151,0
0.027354,1
0.0750071,0
0.205047,0
0.00940081,0
0.655667,0
0.196386,0
0.13334,0
0.0976043,0
0.11874,0
0.013572,0
0.0460142,0
0.432517,0
0.20226,0
0.0506756,0
0.121486,0
0.113102,0
0.0793579,0
0.0750929,0
0.0765262,0
0.0585566,0
0.0274167,0
0.459152,0
0.278962,0
0.24421,0
0.0746522,0
0.025935,0
0.151084,0
0.174047,0
0.3661,1
0.088532,0
0.0493236,0
0.126551,0
0.0737875,0
0.045824,0
0.118218,0
0.132731,0
0.0159229,0
0.0298735,0
0.335802,0
0.2492,0
0.0442318,0
0.0565529,0
0.136903,0
0.00792161,0
0.0145044,0
0.588812,0
0.471289,0
0.047775,0
0.088956,0
0.0502609,0
0.0996796,0
0,1
0.577844,0
0.333703,0
0.255788,0
0.147903,0
0.155515,0
0.15583,0
0.0927484,0
0.59778,0
0.110458,0
0.163398,0
0.163602,0
0.16111,0
0.155301,0
0.105618,0
0.0927484,0
0.0700615,0
0.567458,0
0.436163,0
0.0721736,0
0.150608,0
0.108194,0
0.0833988,0
0.0277704,0
0.0722091,0
0.152157,0
0.097966,0
0.157725,0
0.129916,0
0.0133902,0
0.0112682,0
0.0784207,0
0.000478562,1
0.620271,0
0.433523,0
0.00812561,0
0.0818989,0
0.232338,0
0.0263498,0
0.0441975,1
0.424879,0
0.00466877,0
0.0426541,0
0.0949206,0
0.0796389,0
0.0262083,0
0.652466,0
0.511482,0
0.17352,0
0.0865471,0
0.0430882,0
0.0483296,0
0.0854316,0
0.170306,0
0.0933965,0
0.00433356,0
0.0294422,1
0.0156933,0
0.5058,0
0.151047,0
0.109128,0
0.0633304,0
0.126071,0
0.226491,0
0.0524166,0
0.145395,0
0.0952005,0
0.158592,0
0.12455,0
0.312618,0
0.304477,0
0.157809,0
0.186301,0
0.14757,0
0.215396,0
0.0953053,0
0.539451,0
0.452068,0
0.390409,0
0.0676352,0
0.251845,0
0.211037,0
0.0773266,0
0.0379321,0
0.47274,0
0.384527,0
0.251179,0
0.0442456,0
0.000519073,1
0.180954,0
0.0522294,0
0.200093,0
0.215626,0
0.0112801,0
0.522307,0
0.467409,0
0.107574,0
0.174654,0
0.157588,0
0.0808716,0
0.0396493,0
0.0400595,0
0.45876,0
0.136459,0
0.176592,0
0.0397633,0
0.018822,0
0.283716,0
0.178936,0
0.134204,0
0.0595866,0
0.122312,0
0.127162,0
0.0290108,0
0.202063,0
0.0794139,0
0.0010701,0
0.0966138,0
0.220087,0
0.0269401,0
0.0390302,0
0.0289031,0
0.255096,0
0.0910378,0
0.223257,0
0.136679,0
0.0146158,0
0.121711,0
0.137233,0
0.0827437,0
0.00527951,0
0.00903023,0
0.0521162,0
0.132062,0
0.240231,1
0.0953154,0
0.269638,0
0.0847744,0
0.124487,0
0.0106587,0
0.0211782,0
0.060744,0
0.00363351,0
0.145341,0
0.00714457,0
0.0102699,0
0.141507,0
0.0227911,0
0.0408661,0
0.00389996,0
0.0903567,0
0.00589668,0
0.000519073,0
0.078826,0
0.016451,0
0.168547,0
0.022131,0
0.139917,0
0.154759,0
0.238362,0
0.113219,0
0.116078,0
0.00558094,0
0.0406955,0
0.0295354,0
0.0044167,0
0.242728,0
0.285634,0
0.18015,0
0.097769,0
0.0415583,0
0.244396,0
0.248328,0
0.294677,0
0.0901623,0
0.00640903,0
0.0715269,0
0.0967753,0
0.275079,0
0.274416,0
0.01233,0
0.291747,0
0.113592,0
0.0983427,0
0.125985,0
0.0526424,0
0.0347779,0
0.493727,0
0.271407,1
0.144602,0
0.173066,0
0.0432935,0
0.0149692,0
0.224931,0
0.233586,0
0.0924664,0
0.0840415,0
0.0636177,0
0.00810569,0
0.022341,0
0.230017,0
0.250298,0
0.178868,0
0.0446519,0
0,0
0.131203,0
0.00436916,0
0.249034,0
0.00861802,0
0.0196375,0
0.000259537,0
0.188217,0
0.199673,0
0.161106,0
0.0204339,0
0.103415,0
0.145951,0
0.205888,0
0.0162748,0
0.0701277,0
0.285454,0
0.223334,0
0.0332995,0
0.0280189,0
0.0305434,0
0.108403,0
0.0134929,0
0.0694206,0
0.0973176,0
0.0573759,0
0.0106884,0
0.188701,0
0.00493529,0
0.464162,0
0.138028,0
0.0447339,0
0.00621372,0
0.193743,0
0.16793,0
0.121676,0
0.0110801,0
0.228307,1
0.200775,0
0.115646,0
0.00656786,0
0.0343629,0
0.0258601,0
0.0418574,0
0.00969014,0
0.269678,0
0.132996,0
0.114354,0
0.0196868,0
0.145767,0
0.0288546,0
0.146546,0
0.230353,0
0.0436134,0
0.119322,0
0.162259,0
0.18543,0
0.166199,0
0.016897,1
0.00636262,0
0.00759516,0
0.00759516,0
0.100621,0
0.0280244,0
0.331673,0
0.327921,0
0.00911043,0
0.218323,0
0.151805,0
0.0197657,0
0.0142839,1
0.0243392,0
0.220052,0
0.220443,0
0.023164,0
0.0178281,0
0.143382,0
0.180203,0
0.100545,0
0.0538258,0
0.037624,0
0.0513191,0
0.0335504,1
0.16314,0
0.0354937,0
0.00362609,0
0.0489197,0
0.0404919,1
0.00328496,0
0.0819906,0
0.0306952,0
0.00872444,0
0.0161802,0
0.0538828,0
0.118965,0
0.0399998,0
0.0186549,0
0.000519073,0
0.0121468,0
0.0380768,0
0.224229,1
0.155727,0
0.16404,0
0.11498,0
0.0124578,0
0.419813,0
0.211487,0
0.154242,0
0.0127807,0
0.0523685,0
0.252513,0
0.00221748,0
0.179307,0
0.0793765,0
0.00813803,0
0.186751,0
0.184932,0
0.150128,0
0.118011,0
0.181819,0
0.022394,0
0.027709,1
0.0548458,0
0.405102,0
0.100942,0
0.141371,0
0.18396,0
0.187916,0
0.143353,0
0.0402978,0
0.182114,0
0.182985,0
0.183563,0
0.251303,1
0.133851,0
0.121638,0
0.050573,0
0.0819436,0
0.0657931,0
0.0846029,0
0.0976095,0
0.0746488,0
0.105196,0
0.151577,0
0.174001,0
0.0820337,0
0.0107047,0
0.0144121,0
0.119437,0
0.0492504,0
0.0702827,0
0.11996,0
0.105567,0
0.118986,0
0.144166,0
0.0722841,0
0.0229803,0
0.0448465,0
0.0915964,0
0.150361,0
0.0669723,0
0.0342907,0
0.0903396,0
0.0777663,0
0.115426,0
0.151003,0
0.00961056,0
0.213146,0
0.0271999,0
0.00181676,0
0.164735,0
0.0714371,0
0.0619049,0
0.0652209,0
0.202413,0
0.120613,0
0.286605,1
0.18725,0
0.0512503,0
0.132461,0
0.0842071,0
0.0922039,0
0.162552,0
0.157042,0
0.0738808,0
0.324105,0
0.0383744,0
0.13459,0
0.172462,0
0.0830888,0
0.0525133,0
0.261346,0
0.0438809,0
0.106967,0
0.100475,0
0.0557128,0
0.272999,1
0.017155,0
0.0943892,0
0.0492436,0
0.0228029,0
0.00970334,0
0.109377,0
0.0924554,0
0.127708,0
0.0968254,0
0.147386,1
0.167408,0
0.0272563,0
0.0213594,0
0.0907485,1
0.122198,0
0.27522,1
0.049516,0
0.0221128,0
0.115446,0
0.0486527,0
0.078623,0
0.0639773,0
0.243407,0
0.127643,0
0.0644472,0
0.344343,1
0.330167,0
0.0234366,1
0.0342315,0
0.0265571,0
0.338497,1
0.0733737,0
0.106957,0
0.12199,0
0.0788051,0
0.349547,0
0.111817,0
0.120611,0
0.115495,0
0.0712025,0
0.0675375,0
0.0265459,0
0.32956,1
0.0620341,0
0.0722378,0
0.0480143,0
0.137667,0
0.0895921,0
0.10119,0
0.105051,0
0.105506,0
0.10539,0
0.0207902,0
0.134944,0
0.179616,0
0.0735577,0
0.0406565,0
0.0112682,1
0.102973,0
0.0871159,0
0.00634247,0
0.156525,0
0.0963954,0
0.0988102,0
0.157596,0
0.0907411,0
0.151225,1
0.148236,0
0.307637,0
0.0699467,0
0.0922155,0
0.0190101,0
0.00948143,0
0.0967753,0
0.0335445,0
0.0104048,0
0.128697,0
0.150717,0
0.100092,0
0.096947,1
0.0645166,0
0.0549596,0
0.129732,0
0.00691167,0
0.115559,0
0.111721,0
0.108488,0
0.321794,0
0.0791752,0
0.0852558,0
0.0337767,0
0.0930639,0
0.0962486,0
0.00541928,0
0.111658,0
0.0979464,0
0.310747,0
0.173706,0
0.134115,0
0.105056,0
0.0824063,0
0.091644,0
0.140462,0
0.133125,0
0.0308062,0
0.0773873,0
0.0718668,0
0.0172735,0
0.0108386,0
0.0855915,0
0.00208923,0
0.303763,0
0.0497012,0
0.0497012,0
0.0517664,0
0.0617483,0
0.0766177,0
0.0567252,0
0.0398932,0
0.0753391,0
0.179938,1
0.354687,0
0.0287655,0
0.101721,0
0.0985201,0
0.0645377,0
0.0653666,0
0.0176214,0
0.029018,0
0.0192509,0
0.0563926,0
0.188578,0
0.350666,0
0.0304997,0
0.0671602,0
0.0620656,0
0.0202894,0
0.129547,0
0.341403,0
0.0301711,0
0.0242227,0
0.135353,0
0.189657,1
0.187719,0
0.338806,0
0.169984,0
0.015212,0
0.0593664,0
0.126665,0
0.139341,0
0.0746175,1
0.113075,0
0.0473366,0
0.0575793,0
0.128044,0
0.0224948,0
0.144625,0
0.142629,0
0.182736,0
0.0889811,0
0.134646,0
0.0511504,0
0.0424221,0
0.0461564,0
0.0463112,0
0.290762,0
0.126804,0
0.288862,0
0.285187,0
0.0705132,0
0.00965671,0
0.0501207,0
0.194695,1
0.303147,0
0.283503,0
0.106538,1
0.0998946,0
0.053339,0
0.00730862,0
0.145415,0
0.227349,0
0.0300617,0
0.0304367,0
0.0329634,0
0.111827,0
0.0984495,0
0.0840489,0
0.123226,0
0.153259,0
0.288642,0
0.0513632,0
0.0366924,0
0.174102,0
0.218037,0
0.119061,0
0.231655,0
0.276778,0
0.0113302,0
0.108445,0
0.0246527,0
0.0211008,0
0.0348222,0
0.327839,0
0.133767,0
0.0804668,1
0.0104468,0
0.0131157,0
0.0197033,0
0.0226333,0
0.0245895,0
0.0258395,0
0.0538243,0
0.00522436,0
0.00953528,0
0.182251,0
0.362329,0
0.180483,0
0.0170308,0
0.0338611,0
0.112105,1
0.0129019,0
0.017062,0
0.0174859,0
0.0272325,0
0.135117,0
0.358791,0
0.314173,0
0.00869893,0
0.0172548,0
0.0146412,0
0.186299,0
0.210914,0
0.239146,0
0.0249784,0
0.253412,1
0.244028,0
0.201533,0
0.00768509,0
0.203816,0
0.191197,0
0.296963,0
0.195752,0
0.0178979,0
0.00533914,0
0.0338532,0
0.000348205,0
0.0428757,0
0.30161,0
0.197024,0
0.157372,0
0.0272985,0
0.012917,0
0.016329,0
0.203851,0
0.0963534,0
0.0826889,0
0.00420417,0
0.0692796,0
0.000464273,0
0.223503,0
0.12175,0
0.0432006,0
0.012917,0
0.00180186,0
0.00746094,0
0.116658,0
0.0496882,1
0.0048721,0
0.00955574,0
0.220557,0
0.227934,1
0.328946,0
0.00390169,0
0.00557128,0
0.0568313,0
0.217453,0
0.23407,0
0.282034,0
0.289474,0
0.163096,0
0.147201,0
0.020107,0
0.0326449,0
0.233038,0
0.234139,1
0.264018,0
0.0710808,0
0.0439913,0
0.0359813,0
0.021932,0
0.0188935,0
0.0142684,0
0.234934,0
0.0438538,0
0.0232148,0
0.0220987,0
0.127508,0
0.213421,0
0.205448,0
0.00422016,0
0.014967,0
0.262132,0
0.0505184,0
0.0485095,0
0.0445799,0
0.0838335,0
0.16359,0
0.297174,0
0.0159081,0
0.00386352,1
0.130854,0
0.133711,0
0.0615055,0
0.0517822,0
0.0216796,0
0.0795267,0
0.0414365,0
0.105921,0
0.0822538,0
0.0460316,0
0.0200136,0
0.100373,0
0.0735533,0
0.069924,0
0.110628,0
0.254458,0
0.203992,0
0.0015787,0
0.0666054,0
0.0155722,0
0.0349922,0
0.00779042,0
0.0739248,0
0.0710995,1
0.167094,1
0.165101,0
0.205218,0
0.107159,0
0.0398324,0
0.06916,1
0.0592204,1
0.0661264,1
0.0625741,1
0.0764435,0
0.0627044,0
0.262248,0
0.0695815,0
0.0632572,0
0.16634,0
0.0230646,0
0.0466877,0
0.0950634,0
0.0895215,1
0.0840624,0
0.129531,0
0.00884026,0
0.0867406,0
0.0445862,0
0.0637802,0
0.0087545,0
0.00743653,0
0.0946736,0
0.249233,0
0.133465,0
0.0931152,0
0.0827967,0
0.25014,0
0.130159,0
0.0961505,0
0.126026,0
0.243102,0
0.0391843,1
0.105274,1
0.0994521,0
0.0992055,0
0.0361493,0
0.117054,0
0.0364953,0
0.11392,0
0.110348,1
0.0587264,0
0.0144783,0
0.0939741,0
0.289902,0
0.027932,0
0.106901,0
0.113851,0
0.112025,0
0.218581,0
0.0345745,0
0.103227,0
0.117858,0
0.0842486,0
0.119218,0
0.0666044,0
0.0438597,0
0.0293506,0
0.160014,0
0.100485,0
0.0605304,0
0.133938,0
0.0806457,0
0.0484507,0
0.219,0
0.0186841,0
0.0288245,0
0.212864,0
0.208676,0
0.0930149,0
0.0766748,0
0.0539696,0
0.135014,0
0.0948335,0
0.102685,0
0.0870682,0
0.339875,0
0.014976,0
0.0436046,1
0.0981743,0
0.0481083,0
0.200139,0
0.0515804,0
0.186215,0
0.187168,1
0.0167738,0
0.147906,0
0.350668,0
0.0897489,0
0.0243245,0
0.111857,1
0.0278624,0
0.018022,0
0.0560599,0
0.0908046,0
0.308185,0
0.181657,0
0.113376,0
0.142434,0
0.0508379,0
0.179043,1
0.0813293,0
0.0243743,0
0.375461,0
0.171739,1
0.0789853,0
0.00615162,0
0.08516,0
0.165817,0
0.271186,0
0.162404,1
0.0978539,0
0.0347221,0
0.0840332,0
0.106149,0
0.166283,1
0.154424,1
0.018622,0
0.194628,0
0.0607085,0
0.149848,0
0.100754,0
0.360053,0
0.148003,0
0.145096,0
0.149984,1
0.0668663,0
0.0742987,0
0.26608,0
0.0229431,0
0.0579646,0
0.0308447,0
0.188741,1
0.188326,0
0.186719,0
0.136878,0
0.13857,0
0.0476203,0
0.0227174,0
0.259081,0
0.339979,0
0.142386,1
0.0465736,0
0.0229768,0
0.00537059,0
0.142222,1
0.206475,0
0.159546,0
0.122281,0
0.0667364,0
0.0145085,1
0.122458,0
0.11487,1
0.11054,1
0.00135854,0
0.352266,0
0.0858675,1
0.0414746,0
0.413709,0
0.0330193,0
0.388813,0
0.104305,0
0.0511398,0
0.0586982,0
0.164023,0
0.409235,0
0.0193263,0
0.138761,0
0.231559,0
0.0504764,0
0.0134544,0
0.133465,0
0.0488096,0
0.214791,0
0.0100391,0
0.0241745,0
0.144225,0
0.000464273,0
0.000464273,0
0.160248,0
0.0831801,1
0.0399508,0
0.14781,0
0.033513,0
0.307002,0
0.0136532,0
0.0863214,1
0.0880065,1
0.0880065,1
0.0847004,1
0.0876349,1
0.0413146,0
0.0249938,0
0.193844,0
0.0761572,1
0.0745272,1
0.0416459,0
0.157745,1
0.164025,0
0.0720836,0
0.0756824,1
0.0672616,1
0.0670622,0
0.0698025,1
0.0217655,0
0.201764,0
0.237963,0
0.297222,0
0.323378,0
0.0661782,0
0.06402,1
0.0258144,0
0.0392079,0
0.0661782,0
0.0649951,1
0.141931,0
0.276833,0
0.0648606,1
0.0239812,0
0.0278138,0
0.0538418,1
0.020667,0
0.0139113,0
0.12711,0
0.133702,0
0.242833,0
0.269272,0
0.0587677,1
0.242704,0
0.245952,0
0.0424139,1
0.0476391,1
0.0270439,0
0.0334037,1
0.0421544,0
0.0492504,1
0.0407651,0
0.0860933,0
0.199409,0
0.00481508,0
0.12327,0
0.146367,0
0.322213,0
0.361908,0
0.0443589,1
0.0761876,0
0.0497282,1
0.0525637,0
0.0266929,1
0.00638375,0
0.515361,0
0.0390688,0
0.52173,0
0.0855197,0
0.0097179,0
0.0100953,1
0.529064,0
0.010175,1
0.0254899,0
0.000164145,0
0.455866,0
0.00220835,1
0.106416,0
0.10845,0
0.102305,0
0.53938,0
0.00293861,0
0.00103815,0
0.394056,0
0.545633,0
0.00380201,0
0.321551,1
0.0137358,0
0.00700749,1
0.0147735,0
0.067391,0
0.00576265,1
0.0558968,0
0.0141822,0
0.0152492,0
0.00529353,0
0.0366924,0
0.0256954,0
0.0815036,0
0.0742897,0
0.360571,0
0.00545521,0
0.0101518,0
0.101823,1
0.106091,0
0.0295446,0
0.00878216,1
0.108887,1
0.131159,0
0.0413185,0
0.0159356,0
0.00141679,0
0.0623905,0
0.0884707,0
0.119159,0
0.0438661,0
0.0491365,0
0.0246067,1
0.0342816,1
0.0901941,0
0.189647,0
0.149345,0
0.205829,0
0.0505238,0
0.0485892,0
0.0232464,0
0.0798443,0
0.141784,0
0.123311,0
0.225308,0
0.178065,0
0.117855,0
0.0878584,0
0.151425,0
0.0886879,0
0.00223262,0
0.091877,0
0.105034,0
0.000232137,0
0.00463402,0
0.135197,0
0.104612,0
0.0508211,0
0.109585,0
0.0076649,0
0.0967033,0
0.108486,0
0.0119415,0
0.090734,0
0.112795,0
0.124681,0
0.0007432,0
0.0844991,1
