DEM.tif,dis-gthc.tif,dis-railway.tif,dis-wator.tif,dis-zf.tif,dis_cityway11.tif,dis_cityway2.tif,dis_cityway3.tif,dis_cityway4.tif,dis_mainway.tif,gdp2015.tif,rainfall20002020.tif,rk2015.tif,slope1.tif,solid.tif,temprature2000-20201.tif,wind2000-20201.tif,Type
0.225386,0.0712868,0.01651,0.334433,0.0717811,0.181073,0.0143988,0.0127217,0.0401494,0.103156,0.0118465,0.832722,0.0231023,0.144553,0.428571,0.804095,0.701831,0
0.0361803,0.279953,0.119041,0.0704504,0.271242,0.245285,0.0723978,0.565159,0.379253,0.133998,0.00122328,0.387243,0.00869147,0.0704073,0.00392857,0.492992,0.746222,0
0.0314353,0.282756,0.122635,0.069069,0.275856,0.248995,0.0811886,0.571689,0.384814,0.137992,0.00180273,0.387243,0.00859465,0.0540761,0.00428571,0.492992,0.746222,0
0.217082,0.28165,0.0167976,0.0988274,0.0284257,0.26562,0.0433461,0.363003,0.385528,0.529287,0.0207958,0.745568,0.0141006,0.0371636,0.00357143,0.640214,0.870643,0
0.019573,0.284574,0.122869,0.0570792,0.275489,0.248509,0.0611949,0.568978,0.384229,0.119254,0.00122328,0.387243,0.00864976,0.0433308,0.00428571,0.492992,0.746222,0
0.208185,0.291297,0.024592,0.0781196,0.0279091,0.276183,0.0357965,0.379737,0.40186,0.547621,0.0207314,0.745568,0,0.0495601,0.00357143,0.640214,0.870643,0
0.30427,0.152777,0.110295,0.287923,0.182594,0.159703,0.00983991,0.00380918,0.031229,0.170849,0.00573011,0.858202,0.0112021,0.196854,0.428571,0.627314,0.539559,0
0.329181,0.132849,0.0863695,0.222295,0.137033,0.152042,0.051365,0.0400709,0.0408651,0.15973,0.00341231,0.849805,0.00664453,0.112915,0.00364286,0.675193,0.579487,0
0.298932,0.1369,0.0768334,0.237737,0.101451,0.135623,0.126964,0.0422405,0.0654363,0.225714,0.00321916,0.822841,0.00639111,0.0520002,0.00357143,0.825694,0.744664,0
0.236062,0.0337745,0.00649526,0.197944,0.0148769,0.160963,0.0145109,0.00769126,0.0227976,0.0386653,0.012104,0.836739,0.0235703,0.0853454,0.428571,0.758309,0.653023,0
0.244365,0.262317,0.0594235,0.32366,0.154291,0.173765,0.0107322,0.223938,0.265486,0.3966,0.057623,0.758742,0.0379748,0.139949,0.00392857,0.728969,0.85586,0
0.23191,0.249591,0.104107,0.232751,0.089898,0.130117,0.0434664,0.163756,0.205537,0.29007,0.0215684,0.782431,0.0122843,0.042039,0.428571,0.781843,0.832204,0
0.314353,0.161039,0.136724,0.399534,0.207262,0.167837,0.0626366,0.00094494,0.0493089,0.123684,0.00347669,0.865553,0.0067625,0.0704073,0.428571,0.586566,0.506138,0
0.253262,0.0257284,0.0189138,0.310438,0.0462573,0.174647,0.053436,0.00992187,0.00995615,0.140518,0.0117821,0.832231,0.0230869,0.113154,0.00357143,0.81225,0.698058,0
0.23962,0.0176103,0.0164513,0.296026,0.0333618,0.16304,0.0379489,0.0108771,0.00969173,0.120898,0.0117821,0.830649,0.00810126,0.141186,0.00357143,0.795571,0.681487,0
0.282918,0.087257,0.0646674,0.325106,0.122636,0.192423,0.0331333,0.045888,0.0137138,0.209435,0.00399176,0.822362,0.00785233,0.112314,0.00357143,0.864055,0.74107,0
0.0415184,0.31201,0.157728,0.0749049,0.291766,0.256617,0.0677519,0.55239,0.39731,0.0205114,0.00122328,0.449684,0.00870785,0.101129,0.00357143,0.521896,0.758199,0
0.45433,0.203094,0.197462,0.613744,0.250972,0.207024,0.186545,0.107849,0.108746,0.141821,0.00347669,0.882278,0.00677649,0.0829091,0.428571,0.510948,0.453827,0
0.00711744,0.327887,0.166605,0.0170867,0.316231,0.278087,0.0339383,0.597338,0.429717,0.0328651,0.00180273,0.419521,0.00617603,0.00743685,1,0.511126,0.758958,0
0.320285,0.0603305,0.0577487,0.39551,0.0783031,0.160174,0.0296353,0.0367556,0.0360937,0.193649,0.00399176,0.824754,0.00778084,0.0891018,0.00357143,0.855245,0.720197,0
0.298339,0.0675943,0.0363362,0.348063,0.0763394,0.104021,0.0126132,0.0252937,0.00912861,0.0942384,0.0117177,0.826557,0.0079998,0.129704,0.428571,0.815615,0.685191,0
0.256228,0.0642905,0.0466745,0.358173,0.0666767,0.110176,0.00779935,0.019186,0.00599591,0.110623,0.00405614,0.826557,0.0228979,0.156489,0.428571,0.815615,0.685191,0
0.348754,0.0691722,0.0374651,0.38514,0.0912834,0.078307,0.0196157,0.0377976,0.0406611,0.0805313,0.0117821,0.844461,0.0230339,0.167356,0.00364286,0.693919,0.586648,0
0.0172005,0.402988,0.243215,0.0498082,0.423129,0.364865,0.0718839,0.749754,0.560618,0.139653,0,0.344053,0,0.061231,0.00357143,0.492956,0.773887,0
0.250297,0.0455669,0.00626009,0.412948,0.0517731,0.0517853,0.00323083,0.0199335,0.02799,0.00129082,0.00412053,0.832865,0.0064441,0.295076,0.642857,0.758949,0.636421,0
0.303084,0.115693,0.114285,0.413776,0.0597467,0.157211,0.0465957,0.102321,0.0924398,0.286772,0.00309039,0.81415,0.00603371,0.0741988,0.428571,0.909442,0.75701,0
0.00355872,0.396321,0.233839,0.0726567,0.403009,0.347018,0.0108158,0.706726,0.53413,0.00532217,0,0.391299,0,0.00525871,1,0.511848,0.779834,0
0.465599,0.0642183,0.0544046,0.555745,0.0732291,0.0696743,0.0908206,0.0139519,0.018461,0.0106834,0.0139712,0.839619,0.0227819,0.137731,0.428571,0.694982,0.585978,0
0.00652432,0.40499,0.248903,0.00662742,0.40645,0.346666,0.142937,0.687216,0.533796,0.140589,0,0.437047,0,0,1,0.532567,0.787473,1
0.331554,0.0375817,0.035774,0.52366,0.0173721,0.0163452,0.0158391,0.00467722,0.0176083,0.0517817,0.0124903,0.825913,0.00804681,0.154526,0.00428571,0.782093,0.651765,0
0.318505,0.0445801,0.0156185,0.593082,0.0313934,0.0442321,0.0496366,0.000668174,0.00101934,0.0379036,0.011589,0.831201,0.00612419,0.0568054,0.428571,0.73383,0.614438,0
0.418743,0.0830667,0.0647205,0.491196,0.070149,0.056488,0.0011999,0.0502243,0.09136,0.149004,0.00302601,0.811762,0.00593924,0.0484358,0.428571,0.853797,0.706616,0
0.339265,0.0731779,0.0346277,0.527208,0.06229,0.045383,0.00216315,0.0400291,0.088518,0.123212,0.0114602,0.818859,0.0224315,0.216812,0.00428571,0.800897,0.664423,0
0.228351,0.47458,0.123899,0.12128,0.0719087,0.367761,0.100463,0.533339,0.566635,0.8016,0.0187999,0.703393,0.010179,0.0117583,0.00357143,0.74818,0.970183,0
0.358244,0.071938,0.0103403,0.613801,0.0576053,0.0484258,0.0476536,0.0490209,0.047438,0.0584442,0.0115246,0.824427,0.0224585,0.146022,0.00357143,0.74847,0.624327,0
0.144721,0.470865,0.178879,0.00419155,0.126177,0.375839,0.17893,0.536301,0.57144,0.813757,0,0.715834,0.0101869,0.0315395,0.00357143,0.789333,0.967965,0
0.0029656,0.534706,0.373166,0.0418476,0.572326,0.479852,0.0504315,0.908113,0.735536,0.0154898,0.00135205,0.380752,0.00899183,0.044893,1,0.521828,0.808917,0
0.30605,0.209837,0.135654,0.228395,0.173416,0.180905,0.195795,0.234658,0.189854,0.414577,0.00276848,0.794774,0.00539039,0.136559,0.428571,0.949653,0.795833,0
0.474496,0.396937,0.258984,0.0991954,0.246487,0.355853,0.330683,0.464786,0.48416,0.767723,0.055112,0.74402,0.0362769,0.104692,0.00357143,0.870701,0.934543,0
0.00474496,0.55037,0.388455,0.0167816,0.593944,0.497551,0.0156448,0.940308,0.762284,0.021013,0.00128766,0.365685,0.0379342,0.0306516,0.00357143,0.516085,0.807886,0
0.188612,0.337228,0.262157,0.0717586,0.325218,0.338456,0.431529,0.421812,0.395508,0.747235,0.0194437,0.757159,0,0.0262862,0.00357143,0.931255,0.907942,0
0.456109,0.37527,0.286222,0.0927867,0.284405,0.35383,0.372229,0.448012,0.456924,0.76206,0.0191218,0.745731,0.0104674,0.0475751,0.00371429,0.891493,0.931787,0
0.359431,0.00434103,0.00679379,0.734368,0.152395,0.132735,0.0452316,0.0937124,0.0812942,0.00204096,0.00296163,0.836237,0.00585926,0.0649325,0.00357143,0.651622,0.557245,0
0.450771,0.395014,0.270599,0.0762687,0.258586,0.361582,0.35262,0.468901,0.48354,0.779589,0.018993,0.739586,0.0362769,0.0484358,0.00371429,0.871044,0.942389,0
0.142942,0.504768,0.194437,0.0590547,0.116454,0.412717,0.155617,0.594279,0.627489,0.892984,0,0.704238,0,0.106746,0.00357143,0.772498,0.981528,0
0.199288,0.464046,0.257146,0.07597,0.208315,0.412654,0.300992,0.564975,0.583764,0.890728,0,0.722268,0,0.0891018,0.00357143,0.830405,0.968268,0
0.512456,0.100424,0.0328334,0.497645,0.175773,0.135395,0.0622128,0.163925,0.150711,0.180268,0.0113314,0.80936,0.0265898,0.183232,0.00357143,0.795404,0.65758,0
0.220047,0.333191,0.15503,0.0767684,0.31803,0.300242,0.222382,0.420369,0.369817,0.67216,0,0.773057,0,0.066396,0.00357143,0.954625,0.876779,0
0.169632,0.492744,0.303313,0.108947,0.255002,0.460617,0.369109,0.629261,0.622621,0.992969,0,0.714178,0,0.0517348,0.00357143,0.825975,0.980414,0
0.293594,0.248394,0.00725525,0.188952,0.336114,0.260691,0.00339383,0.37921,0.37268,0.496536,0.0110095,0.778653,0.0154545,0.101129,0.428571,0.862801,0.750285,0
0.2586,0.292606,0.00629861,0.121844,0.37344,0.290742,0.00189721,0.425589,0.426513,0.583418,0.0108808,0.77305,0.0212824,0.0932884,0.00357143,0.885579,0.794222,0
0.263345,0.335956,0.00897792,0.0838618,0.4227,0.331587,0.0512913,0.488701,0.478849,0.674725,0,0.765221,0,0.122333,0.428571,0.885218,0.835107,0
0.265125,0.328338,0.004666,0.0601944,0.420688,0.328168,0.0622851,0.484352,0.479118,0.660847,0,0.767687,0,0.0535647,0.428571,0.879081,0.815002,0
0.402135,0.296302,0.124518,0.234925,0.451735,0.35104,0.00509074,0.499931,0.473125,0.563335,0.0023178,0.776104,0.00459861,0.13053,0.642857,0.767059,0.693764,0
0.361803,0.329383,0.139796,0.161662,0.48951,0.380898,0.00349828,0.549563,0.521113,0.625697,0.00225341,0.770419,0.00442566,0.163201,0.642857,0.764115,0.714466,0
0.560498,0.452553,0.329589,0.0463251,0.69869,0.556101,0.575108,0.624022,0.738001,0.67632,0.0106876,0.833869,0.00583439,0.0410433,0.500214,0.357133,0.37863,0
0.558719,0.463664,0.34004,0.0222029,0.712575,0.567092,0.594049,0.63695,0.754509,0.696517,0.0106232,0.833869,0.020791,0.0630004,0.500214,0.357133,0.37863,0
0.536773,0.457912,0.341638,0.0422654,0.701925,0.557519,0.542515,0.654864,0.743741,0.700484,0.0106876,0.823784,0.020812,0.0262862,0.500214,0.373727,0.397842,0
0.542112,0.457666,0.355958,0.0647639,0.69378,0.54892,0.455283,0.69939,0.738458,0.727555,0.00199588,0.797586,0.0204411,0.0475751,0.00428571,0.461531,0.469579,0
0.545077,0.462509,0.36372,0.048929,0.697967,0.551767,0.443582,0.714458,0.744505,0.743244,0.0104945,0.797586,0.0203726,0.0814115,0.00428571,0.461531,0.469579,0
0.756821,0.524416,0.430973,0.136219,0.611635,0.715047,0.797699,0.412622,0.469359,0.587401,0.00212465,0.960338,0.0039378,0.0283098,0.5,0.0313379,0.0364865,0
0.749703,0.527041,0.43306,0.128418,0.612759,0.716371,0.801785,0.417416,0.474214,0.59381,0.00212465,0.944821,0.00386696,0.0262862,0.3615,0.0567894,0.0633708,0
0.755635,0.530326,0.438206,0.142556,0.604342,0.7231,0.805248,0.407011,0.465478,0.578974,0.00212465,0.960338,0.00388427,0.0223064,0.3615,0.0313379,0.0364865,0
0.76987,0.544084,0.427725,0.16579,0.574896,0.746554,0.803849,0.398914,0.461841,0.565487,0.00212465,0.973127,0.00389514,0.0484358,0.00357143,0,0,0
0.58363,0.512149,0.377595,0.124808,0.775625,0.618028,0.716675,0.672891,0.739532,0.762971,0,0.849402,0,0.05871,0.500214,0.271479,0.279872,0
0.687426,0.539928,0.427977,0.0570792,0.645376,0.697329,0.802014,0.518707,0.568048,0.733575,0.00225341,0.914022,0.0208595,0.0148727,0.500214,0.101339,0.108061,0
0.67675,0.551841,0.431264,0.0100895,0.656373,0.695614,0.817067,0.561746,0.608967,0.792497,0,0.897978,0,0.0306516,0.500214,0.119202,0.125301,0
