aSlopwgs84r.tif,ChinaDemSigned1r.tif,cngdp20101r.tif,dist2highwayr.tif,dist2hsrstationsr.tif,dist2importanttownr.tif,dist2iprimaryr.tif,dist2isecondaryr.tif,dist2prefecture_cityr.tif,dist2provincial_capitalr.tif,dist2railwayr.tif,dist2trunkr.tif,HWSD_China_Geo1r.tif,p0p2010_wgs84r.tif,wc2.0_bio_30s_01r.tif,wc2.0_bio_30s_12r.tif,Type
0.00376215,0.0531849,0.010004,0.287429,0.212825,0.0630422,0.283837,0.0707867,0.193799,0.23332,0.237826,0.355745,0.453626,0.0133787,0.972298,0.396586,0
0,0.050402,0.00103594,0.12303,0.122639,0.113097,0.223472,0.164427,0.173386,0.131365,0.125502,0.271351,0.998314,0,0.983976,0.481928,0
0.0135627,0.0510204,0.0196208,0.138094,0.167755,0.18325,0.122125,0.0892664,0.298695,0.171884,0.13882,0.306412,0.455312,0,0.984519,0.536145,0
0.00376215,0.0494743,0.0157274,0.0683302,0.195638,0.156847,0.0765417,0.0237792,0.341483,0.351214,0.00536049,0.164052,0.455312,0.0260153,0.991309,0.595381,0
0.0263204,0.0482375,0.00991506,0.077423,0.193844,0.147591,0.144769,0.0616734,0.326508,0.349737,0.014424,0.149384,0.455312,0,0.992939,0.583333,1
0,0.047619,0.0028445,0.17341,0.165982,0.107093,0.266971,0.366257,0.182901,0.338384,0.0977552,0.127976,0.998314,0,0.98642,0.577309,0
0.136033,0.290043,0.000394,0.384229,0.354371,0.225133,0.0966621,0.221051,0.397461,0.750717,0.333541,0.321412,0.0556492,0,0.790603,0.476908,0
0.0420019,0.0667903,0.00223316,0.130926,0.169585,0.121026,0.128924,0.128565,0.427215,0.635758,0.135093,0.341523,0.822934,0,0.958446,0.300201,0
0.0420019,0.0525665,0.00429486,0.139212,0.26554,0.156028,0.180035,0.00790125,0.261686,0.192743,0.239541,0.275455,0.455312,0,0.975828,0.425703,0
0.0112854,0.0531849,0.00429486,0.13428,0.268524,0.159225,0.167282,0.0135727,0.265469,0.191511,0.241663,0.273468,0.455312,0,0.975557,0.430723,0
0.0188055,0.0522573,0.0103701,0.100563,0.288832,0.178808,0.114713,0.0857371,0.291122,0.183401,0.257737,0.26271,0.337268,0.000886415,0.978001,0.432731,0
0.0191777,0.0519481,0.00268539,0.0209646,0.266792,0.194832,0.158987,0.166898,0.332837,0.14697,0.280047,0.26238,0.492411,0,0.980174,0.464859,0
0.00841204,0.0534941,0.00313404,0.0270897,0.267321,0.195509,0.119402,0.191587,0.320363,0.145022,0.274628,0.259464,0.492411,0,0.979631,0.465863,0
0,0.050402,0.001832,0.135566,0.142556,0.119673,0.146812,0.140027,0.18473,0.131651,0.149724,0.266613,0.998314,0,0.98289,0.478916,1
0,0.0482375,0.0924745,0.0891074,0.192838,0.138214,0.216373,0.100153,0.31081,0.348132,0.0226374,0.133978,0.455312,0.0163265,0.993482,0.588353,0
0,0.047619,0.00377775,0.0477068,0.159789,0.0791911,0.341594,0.344322,0.169253,0.337631,0.0477764,0.0726962,0.455312,0,0.992939,0.581325,0
0.195866,0.538961,0.000823479,0.135004,0.0713395,0.0405012,0.234516,0.179164,0.476853,0.676358,0.0861413,0.0194404,0.892074,0,0.580934,0.601406,0
0.0118957,0.0556586,0.00326126,0.0469186,0.11061,0.0364727,0.0451885,0.082162,0.0851324,0.537395,0.0818806,0.203078,0.269814,0,0.961162,0.295181,0
0.0118957,0.0528757,0.0021808,0.0598395,0.293463,0.20164,0.143454,0.196647,0.328755,0.173325,0.286624,0.252707,0.269814,0,0.982347,0.447791,0
0.0252244,0.0522573,0.00223319,0.0387237,0.279307,0.200564,0.0350673,0.211172,0.36549,0.164455,0.318096,0.249634,0.453626,0,0.980989,0.450803,0
0.035456,0.406617,0.00193428,0.0172314,0.0772554,0.0728043,0.0835331,0.00715346,0.561131,0.651312,0.0919707,0.0083014,0.892074,0,0.696904,0.576305,0
0.0112854,0.0510204,0.00129321,0.0894993,0.104551,0.106642,0.296264,0.124995,0.162405,0.132342,0.103997,0.276917,0.998314,0,0.983976,0.478916,1
0.0428312,0.0599876,0.00225789,0.000445955,0.101798,0.0481674,0.0562943,0.0373421,0.215381,0.233401,0.0296136,0.183219,0.79258,0.000700886,0.982347,0.574297,0
0.0188055,0.0485467,0.00591715,0.0597047,0.211681,0.195239,0.183126,0.124071,0.401627,0.357123,0.0429237,0.221087,0.822934,0.000639044,0.992939,0.596386,1
0.0202532,0.0528757,0.00667952,0.0584201,0.20414,0.182648,0.101446,0.0697673,0.381358,0.354879,0.0332436,0.202515,0.455312,0.0144506,0.990223,0.593373,0
0.126243,0.403525,0.0015476,0.0343646,0.0853899,0.0672323,0.045611,0.0350519,0.550552,0.65431,0.0948331,0.00491807,0.892074,0,0.696089,0.581325,0
0.11905,0.195114,0.000134571,0.0822301,0.00304184,0.0425495,0.0134353,0.0102422,0.0684589,0.817084,0.000412957,0.349658,0.455312,0,0.919337,0.648594,0
0.169,0.328077,0.000160425,0.117306,0.0982875,0.093104,0.214172,0.294976,0.152288,0.858024,0.0900913,0.462635,0.902192,0,0.743346,0.640562,0
0.263321,0.304886,0.000496339,0.377286,0.327717,0.189314,0.107692,0.248575,0.377243,0.736937,0.328345,0.29641,0.849916,0,0.763987,0.491968,0
0.0786947,0.0739023,0.00303138,0.00778827,0.275213,0.0277366,0.0870969,0.12224,0.394318,0.67885,0.0297844,0.269804,0.822934,0,0.957903,0.318273,0
0.0456909,0.0609153,0.00687371,0.0358211,0.224628,0.0324399,0.00150212,0.0579474,0.43322,0.663366,0.0194506,0.297342,0.822934,0.00834879,0.967952,0.310241,0
0.0510622,0.0544218,0.00509373,0.193545,0.273573,0.145379,0.206862,0.338869,0.2611,0.454618,0.147451,0.338191,0.55312,0,0.960891,0.316265,0
0.00376215,0.0544218,0.00628935,0.108375,0.196654,0.115661,0.0557607,0.0994948,0.289301,0.310082,0.241857,0.54404,0.269814,0.00156669,0.967137,0.358434,0
0.0118957,0.0534941,0.00436676,0.146467,0.264801,0.153127,0.193313,0.0094089,0.260392,0.194261,0.240305,0.27534,0.455312,0,0.975557,0.427711,0
0.0219285,0.0534941,0.00423959,0.0897966,0.299594,0.186791,0.137876,0.127247,0.304283,0.180457,0.268112,0.257295,0.337268,0.0163471,0.980174,0.438755,0
0.052685,0.050402,0.00165014,0.115938,0.2,0.144301,0.0172907,0.128579,0.227066,0.1347,0.21993,0.257283,0.249578,0,0.981803,0.480924,0
0.039229,0.0531849,0.014797,0.117459,0.192164,0.140479,0.00531079,0.11811,0.220529,0.134139,0.210344,0.258283,0.269814,0.225727,0.980989,0.488956,0
0.0453822,0.0510204,0.001832,0.129461,0.148056,0.120683,0.123622,0.138668,0.186571,0.132403,0.156589,0.267132,0.249578,0,0.98289,0.481928,0
0,0.0482375,0.0183137,0.0934774,0.190932,0.137554,0.226864,0.109258,0.307394,0.347249,0.021791,0.13169,0.455312,0.0163265,0.993482,0.588353,0
0.0135627,0.0482375,0.00377775,0.0259268,0.160125,0.0773029,0.288191,0.323989,0.168668,0.337062,0.0422358,0.0615898,0.455312,0,0.991852,0.592369,0
0.0546446,0.495053,0.000266529,0.213598,0.0967311,0.188585,0.404282,0.0329758,0.763626,0.592055,0.0544391,0.0969653,0.0674536,0,0.646116,0.561245,0
0.0458445,0.403834,0.00193428,0.0209646,0.078994,0.0710375,0.0759127,0.0135916,0.558474,0.651845,0.0939479,0.0084754,0.892074,0,0.696904,0.576305,0
0.516012,0.364564,0.000786763,0.161534,0.106565,0.0846672,0.0837152,0.0663269,0.140034,0.779917,0.0990614,0.247817,0.849916,0,0.763987,0.630522,0
0.35167,0.286951,0.000964651,0.363434,0.199609,0.291667,0.487368,0.147368,0.481355,0.954491,0.245034,0.748507,0.892074,0,0.78164,0.584337,0
0.0219285,0.0531849,0.00436676,0.147829,0.26561,0.153046,0.197241,0.0122238,0.261257,0.194475,0.241441,0.274489,0.455312,0,0.975557,0.427711,0
0.0106401,0.0519481,0.00193483,0.087673,0.302158,0.188656,0.146816,0.136288,0.307361,0.179935,0.270763,0.255898,0.492411,0,0.980989,0.438755,0
0.122567,0.0534941,0.00680375,0.0983228,0.238007,0.164017,0.0114398,0.179242,0.260668,0.138271,0.245273,0.255591,0.249578,0,0.977729,0.47992,0
0.0212743,0.0497836,0.0233486,0.215396,0.0618467,0.124946,0.056174,0.095987,0.198225,0.150254,0.0675888,0.301688,0.822934,0.0143476,0.984519,0.521084,0
0.0263204,0.0593692,0.00225789,0,0.103237,0.048986,0.0573565,0.036109,0.216758,0.233661,0.0313874,0.18453,0.79258,0.000700886,0.982347,0.574297,0
0.0106401,0.0581323,0.00557804,0.0677852,0.19607,0.169289,0.00300423,0.0109427,0.358138,0.351935,0.0142724,0.181793,0.822934,0,0.988322,0.600402,0
0.0593143,0.403216,0.00193428,0.0227437,0.0797641,0.0702217,0.0729803,0.0164685,0.55728,0.652071,0.0948201,0.00867899,0.892074,0,0.696904,0.576305,0
0.249687,0.222325,0.00136541,0.435772,0.311666,0.402976,0.319632,0.0370947,0.67308,0.842464,0.280149,0.554386,0.892074,0,0.811515,0.496988,0
0.0557866,0.096475,0.00145153,0.060237,0.293232,0.0481599,0.237563,0.0561672,0.381586,0.68614,0.0712491,0.262994,0.455312,0,0.942966,0.334337,0
0.0112854,0.0538033,0.009026,0.0736407,0.169454,0.182056,0.103831,0.0755223,0.225816,0.343077,0.207098,0.620724,0.269814,0.002886,0.965779,0.345382,0
0.00532042,0.0528757,0.00223807,0.0041115,0.265287,0.192749,0.0693093,0.143564,0.368208,0.154237,0.293894,0.252153,0.55312,0.00210266,0.98289,0.459839,0
0.0191777,0.0556586,0.0233486,0.210636,0.0671327,0.127404,0.0839911,0.0805042,0.202613,0.151474,0.0750093,0.30252,0.822934,0.00470006,0.981803,0.523092,0
0.132355,0.0708101,0.000149115,0.0592332,0.165688,0.115173,0.064896,0.0625754,0.31278,0.201318,0.0189803,0.249547,0.79258,0.00107194,0.971483,0.578313,0
0,0.047619,0.00178094,0.114343,0.155868,0.0952739,0.328483,0.363441,0.16838,0.336504,0.0678268,0.11014,0.998314,0,0.995383,0.573293,0
0.261976,0.354051,0.000904975,0.190064,0.142675,0.215721,0.244808,0.0814521,0.880665,0.558346,0.16989,0.195613,0.0674536,0,0.805269,0.512048,0
0.185338,0.368584,0.000482386,0.371494,0.203622,0.296118,0.457158,0.161693,0.488728,0.952253,0.250207,0.754833,0.922428,0,0.744161,0.593373,0
0.260491,0.299629,0.000621597,0.417251,0.244394,0.344416,0.177657,0.252883,0.568683,0.93118,0.288092,0.756027,0.849916,0,0.76616,0.582329,0
0.182865,0.394558,0.000158204,0.415565,0.251719,0.351719,0.148353,0.273473,0.580772,0.928016,0.29474,0.753197,0.849916,0,0.691472,0.605422,0
0.0830625,0.0670996,0.00258952,0.0285202,0.241048,0.0225798,0.0338893,0.120809,0.421473,0.667675,0.0106931,0.288821,0.455312,0,0.964422,0.319277,0
0.0533463,0.0782313,0.00223316,0.0638106,0.200143,0.0611497,0.100417,0.0241317,0.465655,0.653106,0.0460451,0.322887,0.822934,0,0.950299,0.313253,0
0.0480885,0.0544218,0.01578,0.217599,0.281172,0.174235,0.00531079,0.270254,0.306286,0.438035,0.160198,0.376107,0.480607,0.0414141,0.961706,0.327309,0
0.0112854,0.0541126,0.0245959,0.111082,0.165045,0.196216,0.0375529,0.0809479,0.21777,0.350151,0.202476,0.60154,0.269814,0.0156875,0.965508,0.343374,0
0.00841204,0.0531849,0.010004,0.295971,0.217341,0.0623286,0.295282,0.0726455,0.19893,0.233843,0.242562,0.351877,0.269814,0.0166357,0.972841,0.396586,0
0.0106401,0.0516388,0.00193483,0.0914502,0.301995,0.188401,0.148717,0.132561,0.306951,0.180668,0.271117,0.255064,0.337268,0,0.980174,0.438755,0
0.0212743,0.0562771,0.00337511,0.117763,0.0233213,0.105868,0.0696827,0.0336745,0.163955,0.142705,0.00438979,0.295614,0.822934,0,0.980717,0.519076,0
0.21636,0.0791589,0.00760071,0.0579742,0.08904,0.0400324,0.0495129,0.0548349,0.198206,0.243329,0.0343487,0.175621,0.795953,0.00443208,0.942423,0.623494,0
0.0521498,0.190785,0.000386773,0.311966,0.0513379,0.0930552,0.117904,0.119899,0.182831,0.285953,0.0629437,0.173921,0.797639,0,0.941065,0.65261,0
0.122842,0.0599876,0.00337643,0.0705681,0.237201,0.221455,0.276775,0.0458826,0.402732,0.363058,0.0825221,0.271469,0.455312,0.00150484,0.985606,0.605422,0
0.115883,0.406308,0.00248901,0.0209599,0.0785873,0.0703127,0.0789434,0.0142532,0.558141,0.651595,0.0932994,0.0101105,0.892074,0,0.695274,0.583333,0
0.23557,0.170068,5.26202e-05,0.230611,0.183581,0.2162,0.527502,0.12752,0.356401,0.922887,0.206394,0.64215,0.0573356,0,0.897067,0.555221,0
0.263491,0.321274,0.0020897,0.398176,0.366953,0.235329,0.148641,0.224217,0.409812,0.753198,0.331412,0.333409,0.900506,0,0.777023,0.49498,0
0.033619,0.0667903,0.00969795,0.121987,0.174415,0.121061,0.112834,0.115605,0.429027,0.634445,0.131672,0.339042,0.822934,0,0.958446,0.300201,0
0.00841204,0.0531849,0.010807,0.301706,0.226637,0.0494894,0.202964,0.122727,0.246504,0.277128,0.268108,0.456632,0.269814,0.0102453,0.969039,0.375502,0
0.0375785,0.0538033,0.0024301,0.0574383,0.284983,0.203462,0.0908812,0.233633,0.342569,0.171562,0.299646,0.247452,0.492411,0.00342197,0.98289,0.454819,0
0.0240784,0.0534941,0.00268539,0.0123667,0.262018,0.191551,0.138183,0.178432,0.330502,0.148535,0.274602,0.259431,0.492411,0,0.980989,0.473896,0
0.0263204,0.05906,0.00302222,0.144935,0.0330061,0.109744,0.0894359,0.0773798,0.171177,0.144957,0.0218906,0.301211,0.822934,0,0.980989,0.52008,0
0.0202532,0.0510204,0.00206027,0.120173,0.161681,0.167029,0.00150212,0.0547134,0.310095,0.343149,0.151267,0.257071,0.269814,0,0.993753,0.588353,0
0.0688984,0.0593692,0.00833059,0.0713528,0.21969,0.210842,0.274721,0.123407,0.424157,0.358838,0.0625633,0.243438,0.822934,0,0.986149,0.604418,0
0,0.047619,0.0028445,0.158771,0.158881,0.102077,0.263796,0.35195,0.17432,0.33629,0.086986,0.120538,0.998314,0,0.987778,0.576305,0
0.0118957,0.0544218,0.00509373,0.199788,0.274918,0.144199,0.204558,0.330994,0.262308,0.454971,0.149004,0.33632,0.55312,0,0.960891,0.316265,0
0.0106401,0.0525665,0.00423959,0.0983309,0.299705,0.186534,0.146077,0.120084,0.303887,0.182163,0.26955,0.255051,0.337268,0.00214389,0.980174,0.438755,0
0.0118957,0.0519481,0.00266541,0.00240154,0.261573,0.190889,0.146447,0.161526,0.343395,0.15081,0.279882,0.255417,0.998314,0,0.981532,0.485944,0
0.0891582,0.0528757,0.00421798,0.107522,0.184329,0.182609,0.030582,0.066531,0.336848,0.352446,0.127196,0.277586,0.573356,0,0.994568,0.590361,0
0,0.047619,0,0.0855607,0.15306,0.0901584,0.360172,0.365712,0.163694,0.335719,0.0548292,0.0959387,0.998314,0,0.994568,0.574297,0
0.46202,0.47248,0.000266529,0.208639,0.0998254,0.188263,0.411399,0.0236497,0.763472,0.591525,0.0566917,0.0976745,0.0674536,0,0.669745,0.552209,0
0.211101,0.522882,0.00149395,0.1256,0.066372,0.0370846,0.229281,0.164181,0.475324,0.675888,0.0800092,0.0168025,0.892074,0,0.580391,0.606426,0
0.443606,0.132344,0.000526764,0.218058,0.186541,0.207915,0.490925,0.162899,0.342685,0.918593,0.204638,0.630499,0.0573356,0,0.889462,0.562249,0
0.203984,0.332406,0.000621597,0.421756,0.242865,0.341058,0.186414,0.238288,0.563132,0.932122,0.287439,0.759243,0.849916,0,0.744432,0.591365,0
0.10315,0.43692,0.000119899,0.416753,0.257133,0.355346,0.126236,0.267493,0.586783,0.925927,0.300411,0.753754,0.849916,0,0.691472,0.605422,0
0.248604,0.568027,0.000673862,0.446387,0.336165,0.382889,0.256682,0.0959737,0.639735,0.831633,0.291056,0.526978,0.892074,0,0.574144,0.62249,0
0.437275,0.519481,0.00183017,0.427164,0.445548,0.305475,0.391226,0.267586,0.510988,0.791448,0.290187,0.422182,0.917369,0,0.57333,0.628514,0
0.0323359,0.0541126,0.00509373,0.20068,0.274307,0.143469,0.20834,0.331467,0.261527,0.455344,0.148231,0.335303,0.55312,0,0.960891,0.316265,0
0.0168212,0.0522573,0.00148164,0.0764459,0.293276,0.198305,0.163064,0.183511,0.323286,0.177037,0.284453,0.249633,0.269814,0,0.982618,0.449799,0
0.359619,0.179035,0.0158687,0.285629,0.039338,0.0848096,0.140675,0.1578,0.180424,0.281681,0.0466202,0.174534,0.797639,0,0.932917,0.664659,0
0.119729,0.0636982,0.00110254,0.0731367,0.223681,0.217027,0.302722,0.0983151,0.425033,0.359655,0.0708224,0.25231,0.455312,0,0.981803,0.614458,0
0.0219285,0.0494743,0.00591715,0.0676942,0.207199,0.195685,0.183101,0.125787,0.398384,0.355475,0.047125,0.22095,0.822934,0,0.99321,0.592369,1
0.00841204,0.0494743,0.00793273,0.082651,0.188523,0.155832,0.102238,0.0480561,0.332794,0.348464,0.00157249,0.159042,0.455312,0.00616368,0.992939,0.586345,0
0.0168212,0.0491651,0.00644276,0,0.159942,0.0774792,0.224035,0.309361,0.167437,0.33583,0.0365006,0.0499307,0.455312,0.0130489,0.991037,0.589357,0
0.324482,0.286951,0.000573094,0.399019,0.364006,0.230326,0.115209,0.226941,0.407929,0.750772,0.337382,0.330653,0.900506,0,0.804997,0.470884,0
0.0571509,0.0578231,0.00904472,0.042886,0.218484,0.0435468,0.0118753,0.0106344,0.448098,0.658509,0.0191947,0.309266,0.822934,0.0230674,0.964693,0.308233,0
0.015046,0.0534941,0.00460941,0.219981,0.237657,0.109837,0.368569,0.0385823,0.224454,0.212772,0.234487,0.302929,0.269814,0,0.971211,0.419679,0
0.015046,0.0525665,0.00439958,0.160349,0.265187,0.1484,0.222813,0.0200297,0.260042,0.197041,0.243728,0.273839,0.455312,0,0.975557,0.426707,0
0.0118957,0.0516388,0.00193483,0.0885668,0.297685,0.192814,0.17243,0.152491,0.314241,0.179873,0.277868,0.251146,0.492411,0,0.980989,0.438755,0
0.0370118,0.0522573,0.00150794,0.0841994,0.295389,0.195289,0.176318,0.165814,0.318321,0.178816,0.281039,0.250017,0.492411,0,0.982618,0.454819,0
0,0.047619,0.0028445,0.139516,0.154709,0.0989727,0.281478,0.3491,0.168597,0.335436,0.0762042,0.115377,0.998314,0,0.990766,0.577309,0
0.0922715,0.508349,0.000279389,0.217842,0.101818,0.195779,0.394374,0.0355376,0.776232,0.587611,0.0693601,0.108627,0.0674536,0,0.657251,0.554217,0
0.218445,0.175943,0.000679934,0.177053,0.131402,0.132134,0.29938,0.482922,0.217118,0.879264,0.149873,0.522249,0.900506,0,0.850353,0.604418,0
0.0212743,0.0640074,0.00223316,0.115524,0.177197,0.119208,0.0945797,0.112437,0.433164,0.634311,0.126778,0.339833,0.822934,0,0.957903,0.301205,0
0.0271133,0.0575139,0.00752926,0.197628,0.190716,0.177627,0.129326,0.225033,0.338098,0.617584,0.190869,0.279244,0.269814,0,0.960076,0.292169,0
0.0118957,0.0525665,0.00495796,0.121149,0.288338,0.173713,0.148132,0.0701622,0.289329,0.187452,0.260613,0.258986,0.998314,0.000494743,0.979087,0.434739,0
0.0191777,0.0525665,0.00148164,0.0732155,0.288995,0.202578,0.135944,0.201329,0.330342,0.17582,0.290678,0.247106,0.998314,0,0.982618,0.458835,0
0.0188055,0.0516388,0.00313404,0.00199437,0.259617,0.189643,0.134475,0.170884,0.338903,0.15083,0.276098,0.25461,0.998314,0,0.98126,0.480924,0
0,0.047619,0.00222895,0.124881,0.152837,0.0975107,0.297832,0.349851,0.165669,0.335154,0.0691779,0.112715,0.998314,0,0.993753,0.574297,0
0.338682,0.577613,0.000970736,0.121537,0.0274188,0.132799,0.124906,0.0211239,0.670027,0.618245,0.000292004,0.0276347,0.917369,0,0.523628,0.579317,0
0.168619,0.408782,0.00190257,0.311846,0.190339,0.262837,0.661141,0.0581722,0.433646,0.946657,0.23131,0.708221,0.892074,0,0.706953,0.614458,0
0.303834,0.388064,0.000825074,0.451913,0.359393,0.365609,0.250007,0.190826,0.61103,0.822182,0.29457,0.503482,0.892074,0.000494743,0.599674,0.590361,0
0.0118957,0.0575139,0.0143067,0.124518,0.177267,0.128651,0.117607,0.0987825,0.417918,0.631355,0.142025,0.329243,0.455312,0.016141,0.963335,0.294177,0
0.0212743,0.0525665,0.00439958,0.167601,0.263676,0.145082,0.237004,0.0223596,0.257876,0.198604,0.243784,0.274801,0.455312,0,0.975557,0.426707,0
0.0212743,0.0525665,0.00150794,0.0835759,0.293438,0.19692,0.171007,0.173056,0.321016,0.178562,0.283597,0.248591,0.998314,0,0.982618,0.459839,0
0.0188055,0.0528757,0.00313404,0,0.25906,0.189221,0.134089,0.170794,0.34005,0.151247,0.276096,0.253703,0.998314,0,0.981532,0.485944,0
0.0202532,0.0519481,0.00183043,0.120824,0.145067,0.115864,0.121128,0.159484,0.178609,0.134473,0.153569,0.273487,0.249578,0,0.983161,0.485944,0
0.0265874,0.0575139,0.00311777,0.0909749,0.0223731,0.0998833,0.00619339,0.0057673,0.153397,0.142301,0.000292004,0.295101,0.822934,0,0.98126,0.52008,0
0.035456,0.0602968,0.00303601,0.108367,0.0243371,0.102123,0.0441786,0.0213408,0.1576,0.143435,0.00204403,0.297754,0.822934,0,0.980174,0.522088,0
0.00841204,0.0510204,0.00203454,0.124552,0.16166,0.169542,0.00150212,0.0638624,0.314164,0.344318,0.151953,0.26066,0.269814,0,0.993482,0.581325,0
0.0106401,0.0491651,0.00315219,0.130665,0.203198,0.0984396,0.167032,0.255948,0.230927,0.339269,0.0371202,0.0541589,0.455312,0,0.990223,0.588353,0
0.284,0.659555,0.00137333,0.443678,0.376826,0.352977,0.283453,0.261493,0.590035,0.815451,0.293829,0.486337,0.917369,0,0.468495,0.656627,0
0.00532042,0.0528757,0.00495796,0.124018,0.289074,0.173147,0.155108,0.0713663,0.290012,0.187987,0.261934,0.257855,0.998314,0.000494743,0.978816,0.433735,0
0.0188055,0.0572047,0.00328808,0.0972182,0.0233552,0.100212,0.020181,0.00417115,0.154135,0.142943,0.000584009,0.296677,0.822934,0,0.98126,0.52008,0
0.0286328,0.0507112,0.0413178,0.185537,0.0455918,0.115382,0.00571989,0.108733,0.18184,0.14957,0.0475349,0.30676,0.468803,0.0272315,0.985062,0.52008,0
0.207153,0.285096,0.00119115,0.174835,0.116361,0.112059,0.240632,0.392051,0.183835,0.86865,0.123105,0.493285,0.858347,0,0.821021,0.623494,0
0.0168212,0.0531849,0.0183027,0.0159674,0.258628,0.189713,0.0686798,0.205578,0.308738,0.147086,0.261076,0.261336,0.269814,0,0.978544,0.46988,0
0.0271133,0.0578231,0.00545062,0.159498,0.117552,0.151812,0.120324,0.056076,0.245589,0.163834,0.140168,0.314483,0.468803,0.00414348,0.981532,0.539157,0
0,0.0488559,0.00527234,0.056501,0.169048,0.0786886,0.0893476,0.282053,0.176109,0.335302,0.0142485,0.0216719,0.455312,0.0127809,0.991309,0.583333,0
0.140455,0.331787,0.000945299,0.160448,0.121618,0.0916079,0.0280418,0.116065,0.151741,0.773946,0.110277,0.232178,0.917369,0,0.772678,0.633534,0
0.663755,0.187075,0.000679934,0.181723,0.1326,0.130933,0.287568,0.479282,0.215149,0.878627,0.150539,0.520945,0.900506,0,0.850353,0.604418,0
0.283165,0.582251,0.00181251,0.454152,0.340672,0.383126,0.237054,0.107361,0.640104,0.830074,0.29621,0.527448,0.917369,0,0.536393,0.636546,0
0.156827,0.33055,5.096e-05,0.286728,0.309476,0.146201,0.133041,0.215622,0.37054,0.718971,0.250248,0.2791,0.849916,0,0.782998,0.475904,0
0.015046,0.0599876,0.0255275,0.0385539,0.221023,0.0445876,0.00106216,0.00452424,0.450925,0.657623,0.0159564,0.311754,0.822934,0.0230674,0.964693,0.308233,0
0.0118957,0.0531849,0.00568628,0.0562417,0.271696,0.195121,0.00382966,0.236582,0.368102,0.167759,0.323519,0.240984,0.269814,0.00393733,0.980989,0.447791,0
0.0863271,0.0513296,0.00903031,0.0449022,0.261348,0.178061,0.0274111,0.222483,0.284792,0.144075,0.250086,0.263928,0.492411,0,0.978001,0.472892,0
0,0.047619,0.00178094,0.117452,0.149638,0.0952445,0.296426,0.342651,0.161712,0.334131,0.0638021,0.109322,0.998314,0,0.994297,0.574297,0
0,0.047619,0.0028445,0.149883,0.153101,0.0980337,0.256352,0.338358,0.167482,0.33444,0.0792882,0.114676,0.998314,0,0.989679,0.578313,0
0.363198,0.517934,3.55769e-05,0.429777,0.264048,0.454756,0.33688,0.311886,0.751337,0.882385,0.284459,0.678569,0.900506,0,0.553775,0.630522,0
0.00532042,0.0531849,0.0050816,0.221945,0.294605,0.164992,0.0386047,0.261297,0.303858,0.442804,0.167611,0.363143,0.480607,0.0377036,0.962249,0.321285,0
0.0219285,0.0525665,0.00610066,0.251804,0.247044,0.203952,0.157658,0.25346,0.273467,0.421732,0.171195,0.414495,0.55312,0.00686456,0.962249,0.314257,0
0.0225638,0.0522573,0.0136853,0.299279,0.227108,0.028654,0.0560835,0.105153,0.212482,0.252806,0.268531,0.389852,0.453626,0.0143063,0.972569,0.388554,0
0.00841204,0.0519481,0.0010533,0.0755654,0.283892,0.202232,0.110408,0.218519,0.336851,0.175723,0.297422,0.243094,0.998314,0,0.982618,0.459839,0
0.0168212,0.0516388,0.00097471,0.0699169,0.28078,0.200372,0.0843329,0.23614,0.343687,0.173948,0.302975,0.242136,0.492411,0,0.982618,0.454819,0
0.0112854,0.0528757,0.00568628,0.0583588,0.271616,0.19497,0,0.243454,0.366482,0.168517,0.322411,0.240189,0.269814,0.00393733,0.981532,0.452811,0
0.0263204,0.0562771,0.0120995,0.157919,0.0329068,0.108768,0.0691627,0.101994,0.170166,0.147964,0.0294462,0.308796,0.468803,0.00655535,0.980717,0.524096,0
0.224864,0.0791589,0.00119708,0.0383522,0.117805,0.0653372,0.178648,0.0406301,0.242646,0.227517,0.0545353,0.202523,0.0556492,0,0.957632,0.60241,0
0.126296,0.184601,0.000160562,0.197628,0.104322,0.13294,0.224062,0.0579077,0.24825,0.318826,0.129588,0.21369,0.0505902,0,0.896795,0.703815,0
0.0800051,0.192331,0.000139449,0.0634261,0.0128463,0.0369636,0.0127901,0.00385225,0.0590743,0.819171,0.0149237,0.356827,0.522766,0,0.927485,0.651606,0
0.213738,0.0754484,0.0264318,0.00133787,0.269094,0.0263717,0.0141709,0.176835,0.411336,0.672721,0.0152794,0.28303,0.822934,0.00121624,0.958718,0.324297,0
0.0537392,0.0711194,0.0264318,0.00089191,0.264983,0.0252089,0.00979261,0.192609,0.414398,0.671392,0.00947553,0.285122,0.807757,0.00750361,0.960076,0.326305,0
0.0168212,0.0621521,0.00470453,0.052549,0.212945,0.0547842,0.0503825,0.025593,0.462977,0.653768,0.0290511,0.321273,0.822934,0.000556586,0.959533,0.309237,0
0.0118957,0.0531849,0.0106608,0.31138,0.239439,0.0279063,0.125001,0.103617,0.230256,0.266257,0.274137,0.422784,0.492411,0.0146774,0.971483,0.381526,0
0.0155089,0.0525665,0.00495796,0.128812,0.290315,0.172217,0.166762,0.0740236,0.291171,0.188878,0.264152,0.255978,0.337268,0.00397856,0.979087,0.431727,0
0.0271133,0.0516388,0.000914563,0.0181969,0.257199,0.187198,0.104853,0.167557,0.363478,0.156542,0.28448,0.24481,0.55312,0,0.983705,0.468875,0
0.029363,0.0525665,0.00574469,0.00133787,0.255659,0.187205,0.109588,0.195791,0.326598,0.150494,0.266965,0.253817,0.269814,0.00507112,0.980445,0.46988,0
